sale_id,customer_id,product_id,employee_id,store_id,payment_type_id,sale_date,quantity,total_amount
45594,7653,10913,3232,1953,5,2023-09-20,6,1591.2599999999998
45595,23548,6974,4902,1804,3,2024-09-28,9,4514.13
45596,11895,5150,3526,2012,2,2021-01-02,1,958.85
45597,14411,5207,679,2180,3,2022-11-27,2,1061.48
45598,2213,2338,2164,1624,2,2024-08-15,2,130.64
45599,19202,607,4458,904,4,2022-10-11,6,3924.36
45600,14095,6890,4551,1367,2,2022-08-28,9,1548.0
45601,17313,8194,1906,746,3,2024-07-24,5,2278.9
45602,12436,640,1448,1183,1,2025-04-25,2,642.9
45603,18984,3243,1715,1276,5,2021-07-16,3,1931.76
45604,9533,2385,4661,2409,5,2024-03-13,3,2345.79
45605,19625,9552,4625,86,1,2025-01-07,7,1890.84
45606,12529,11092,3742,1102,2,2021-09-23,1,84.8
45607,21705,9655,4092,1581,5,2022-11-16,6,2705.1000000000004
45608,5777,10975,969,447,1,2025-02-16,5,891.4499999999999
45609,23233,9150,2013,2375,2,2020-11-15,4,1790.32
45610,19403,12295,4944,366,5,2024-09-28,9,8929.35
45611,3008,12536,3140,105,2,2021-07-27,9,6503.039999999999
45612,8356,761,149,2009,2,2023-02-08,4,2382.56
45613,21600,10759,4030,1532,5,2024-04-10,1,581.45
45614,23522,10609,3886,227,2,2021-01-23,2,349.54
45615,8979,2042,4479,1586,5,2022-08-10,1,508.77
45616,21878,9939,107,1740,5,2021-03-30,3,1002.81
45617,15459,4318,3390,338,4,2021-05-09,1,642.18
45618,2991,11792,1137,2153,3,2022-05-03,5,845.8
45619,5985,767,1078,1191,2,2022-12-07,1,725.99
45620,578,11874,4970,2268,2,2024-05-11,3,2972.46
45621,16208,3196,3064,2528,2,2022-02-11,8,3953.68
45622,21745,1263,945,2067,4,2021-10-18,6,1017.12
45623,13591,2607,2707,645,3,2021-10-17,4,817.28
45624,7733,12161,3884,102,3,2021-02-13,3,2094.99
45625,4759,5698,1785,1263,3,2023-01-06,1,992.37
45626,8850,4587,2409,2546,1,2025-02-20,5,2614.75
45627,20214,2508,3874,214,4,2023-11-04,4,1380.36
45628,14373,1559,3206,1829,3,2021-04-26,8,5164.88
45629,23092,178,3421,569,1,2021-10-22,1,151.47
45630,8765,7546,2255,306,5,2023-10-06,2,1595.08
45631,22061,12366,516,1774,4,2022-11-11,6,5967.9
45632,9107,8815,1018,1788,1,2025-01-26,6,2914.74
45633,19629,7682,262,1890,5,2024-09-23,7,823.27
45634,20545,9735,4964,501,3,2020-10-16,2,1016.9
45635,753,8747,2284,491,3,2023-12-14,3,2460.15
45636,12564,7482,1870,1178,2,2023-04-20,7,3119.6200000000003
45637,7702,4312,4811,121,2,2023-03-31,9,5157.72
45638,20744,2198,3057,1774,3,2021-10-20,9,3412.17
45639,6472,4920,3516,17,2,2022-04-24,7,3871.35
45640,20435,3992,1964,816,4,2022-10-07,8,3197.2
45641,22829,8550,2327,2204,2,2024-05-30,3,666.1800000000001
45642,15773,5817,1757,2242,4,2023-10-12,8,6379.84
45643,5698,9339,1071,2553,4,2023-07-12,1,315.04
45644,5394,7220,2705,684,1,2024-01-27,6,4109.52
45645,14213,6575,4732,1525,3,2023-11-06,8,2219.92
45646,22435,6668,3039,214,1,2022-10-11,9,5985.09
45647,23529,3249,1847,114,4,2021-05-21,8,2814.24
45648,16959,5025,183,2208,5,2022-12-30,2,212.16
45649,14156,2322,3452,1625,1,2023-04-21,2,998.98
45650,22093,2281,4762,145,5,2025-02-27,3,1501.83
45651,10430,6336,736,465,1,2020-08-30,9,2958.84
45652,9987,6843,1355,1925,1,2024-01-03,4,1428.92
45653,6313,7884,525,1747,3,2022-07-03,5,112.2
45654,2200,5189,3409,297,2,2025-02-20,5,393.35
45655,24005,3574,2436,1689,3,2022-03-29,5,2559.2
45656,5667,4195,1430,513,5,2025-01-31,2,943.02
45657,15452,10733,4916,1286,2,2024-12-16,1,825.92
45658,19129,10495,4406,2376,4,2020-12-16,3,464.25
45659,4314,9320,3995,2175,4,2024-06-13,9,2104.65
45660,13075,7757,2874,2533,3,2024-04-14,3,1444.02
45661,19780,2473,3783,214,5,2025-01-03,1,731.82
45662,18341,5586,3155,288,3,2023-01-26,1,861.92
45663,7710,2341,691,2130,1,2023-03-15,4,420.6
45664,19405,397,1007,1196,2,2025-01-14,9,3531.87
45665,822,10949,424,777,1,2023-03-17,9,3919.5
45666,12463,5905,5109,1196,5,2021-01-30,7,6738.759999999999
45667,532,209,3007,625,5,2023-11-21,8,3297.36
45668,3142,5729,3300,2497,3,2020-12-28,3,2925.75
45669,25631,7919,3170,141,1,2023-10-10,8,4871.6
45670,592,6796,2823,1823,4,2021-01-30,2,1444.0
45671,23181,5172,3495,1140,5,2023-09-18,3,1898.49
45672,13946,12768,2972,837,4,2022-01-07,9,832.14
45673,7131,8335,2437,2475,5,2025-04-13,2,102.9
45674,8234,6588,4927,398,4,2024-12-19,4,1442.12
45675,11706,10732,3096,1079,4,2025-01-05,2,654.44
45676,1112,8759,4980,402,2,2022-06-20,4,3502.92
45677,24835,1826,3183,1092,4,2024-02-16,4,844.44
45678,1188,10315,312,1205,3,2023-04-02,7,2289.07
45679,20924,3058,2362,2563,4,2021-02-09,7,6701.03
45680,18962,870,192,313,4,2025-04-02,9,1752.57
45681,23214,3646,620,154,4,2020-11-18,5,3202.45
45682,24687,2711,1943,1735,3,2021-07-27,9,8316.99
45683,15514,12688,550,840,3,2023-06-02,8,7122.88
45684,4394,6356,3082,1784,2,2021-06-13,6,2251.32
45685,12489,11850,3654,527,3,2022-02-16,2,1545.84
45686,15908,7791,2834,1949,3,2020-08-05,8,1028.0
45687,9149,11137,996,88,4,2025-04-21,4,3719.0
45688,8065,9326,1312,244,3,2023-03-21,2,1625.7
45689,103,10970,4996,892,3,2022-02-08,1,317.58
45690,25644,834,741,1064,5,2023-11-07,4,486.52
45691,11261,4510,945,470,3,2023-07-12,4,2986.8
45692,13009,2191,2613,2320,1,2021-01-30,7,3463.9500000000003
45693,278,7800,4294,2162,3,2024-03-23,7,6960.31
45694,23466,6027,4175,361,2,2023-07-07,2,910.1
45695,13563,11043,790,292,2,2023-05-03,5,466.6
45696,9411,582,2882,561,5,2024-08-27,3,2225.61
45697,7027,11202,3283,395,4,2021-04-21,4,1218.6
45698,9022,7980,2367,1996,5,2024-09-03,9,1762.38
45699,23129,2107,4477,2350,1,2023-08-18,8,5422.4
45700,2324,11552,4610,137,1,2020-06-26,3,1469.07
45701,5010,2085,1214,468,3,2020-07-06,6,5479.26
45702,12200,4525,2791,882,5,2020-08-21,5,513.5
45703,9656,10472,4490,1146,2,2020-06-16,2,192.86
45704,24458,9636,1014,2099,2,2022-07-05,8,6618.24
45705,13138,6053,1460,849,3,2023-02-25,2,1815.44
45706,10481,3075,4181,1771,1,2021-02-05,6,4075.08
45707,21176,5612,2266,801,5,2022-06-15,9,2297.4300000000003
45708,19013,2423,4278,773,4,2023-04-03,6,595.3199999999999
45709,21488,11267,975,1967,4,2020-07-30,5,4078.15
45710,9430,2684,2029,1503,5,2025-01-29,1,944.97
45711,7389,8232,3682,415,2,2021-06-23,2,1531.62
45712,18426,988,2762,2316,4,2020-10-08,9,2747.61
45713,11165,8525,4591,1415,4,2020-12-01,9,6379.56
45714,16836,12817,3675,851,3,2023-11-01,8,232.24
45715,3514,56,1190,443,5,2022-05-15,4,2140.8
45716,18802,10545,1000,1516,2,2022-12-26,3,2057.46
45717,9999,8163,4719,2492,2,2022-02-07,1,714.08
45718,5967,2023,2391,1244,4,2024-01-06,3,2560.56
45719,15579,9585,510,1356,2,2022-04-17,8,6699.84
45720,5311,9865,4940,881,5,2021-02-26,4,2459.92
45721,393,711,4658,1031,3,2025-04-20,2,1048.72
45722,5077,12831,2100,83,3,2023-06-29,6,792.24
45723,19906,3731,4670,1501,4,2023-01-26,4,1094.0
45724,4982,7362,2477,505,2,2021-06-03,9,7432.47
45725,3172,6120,788,2556,4,2025-01-13,5,3279.8
45726,18698,10191,4321,2368,2,2023-02-27,2,304.58
45727,18979,6895,851,879,4,2021-08-06,5,3854.25
45728,10749,8623,4094,773,2,2021-09-13,3,1666.62
45729,11398,5585,2404,1704,5,2021-11-17,2,639.86
45730,18894,10108,4940,522,3,2025-02-04,4,3244.0
45731,24258,9416,589,571,5,2024-09-05,9,7043.400000000001
45732,12542,10118,3359,2280,3,2022-06-29,8,4998.96
45733,12572,11370,2888,736,5,2024-11-25,9,8820.9
45734,22101,5198,4106,1920,2,2023-04-03,1,988.99
45735,4691,3514,1828,1900,4,2022-05-11,8,6133.04
45736,7035,9324,1145,2156,5,2024-11-20,9,863.01
45737,23425,2239,3642,853,3,2022-07-25,1,296.2
45738,22577,9016,4255,1885,2,2024-09-05,4,3170.2
45739,11516,74,3294,2553,4,2021-10-26,3,882.81
45740,24913,1898,751,1455,2,2022-05-18,5,943.4
45741,16976,4605,759,544,2,2020-06-12,2,1800.68
45742,19501,2967,483,1481,1,2021-05-21,5,730.05
45743,18890,4243,17,1974,4,2022-11-10,4,3319.6
45744,8293,3574,3916,668,4,2022-09-10,3,1535.52
45745,15768,2684,1738,353,1,2023-05-17,3,2834.91
45746,22377,11148,2368,488,5,2021-07-05,1,429.76
45747,1812,11628,1825,475,4,2024-11-11,5,3814.85
45748,8084,2196,4504,682,1,2021-03-08,8,4620.08
45749,2276,7507,2432,1374,4,2021-04-01,4,1516.24
45750,19091,121,932,1060,5,2020-11-22,2,253.78
45751,24743,863,436,352,4,2022-08-30,4,1264.56
45752,18583,9089,2165,1397,3,2021-07-12,5,4436.4
45753,3553,2520,245,943,3,2020-10-11,8,6893.44
45754,4783,900,1115,946,4,2020-11-06,8,6377.92
45755,12404,5999,1197,2173,2,2022-05-03,7,3531.5
45756,15975,7618,5114,1994,1,2020-12-27,9,4483.62
45757,9135,7257,1582,1252,1,2023-08-06,9,2096.1
45758,19763,2984,3241,180,1,2022-02-05,6,4396.62
45759,18883,11802,4210,532,2,2021-03-17,4,3791.56
45760,11830,6388,1950,821,4,2022-08-02,6,3043.62
45761,17759,1280,3255,700,1,2024-01-03,3,727.5600000000001
45762,8557,11394,4972,2537,5,2021-04-09,2,839.62
45763,12287,4251,1740,2096,1,2020-11-04,9,4264.650000000001
45764,24654,3385,2303,545,4,2020-06-23,7,5020.75
45765,10546,5302,4746,1506,3,2022-12-24,7,3816.96
45766,12319,6049,1724,882,1,2023-10-06,7,4654.650000000001
45767,7371,2308,2242,273,1,2024-07-19,9,3647.7
45768,10149,6795,3589,988,3,2022-03-16,1,609.93
45769,8570,11560,3463,113,5,2021-12-08,2,472.4
45770,18793,1572,4297,138,1,2020-05-21,7,6850.759999999999
45771,1949,10161,1645,1683,1,2020-08-19,2,1493.28
45772,23078,10766,1070,402,4,2024-10-30,8,796.08
45773,15106,327,249,564,1,2022-07-30,1,866.95
45774,8404,6552,144,1952,3,2022-09-08,4,1571.08
45775,25496,5042,3727,620,2,2020-09-14,5,2662.6
45776,14457,11798,2741,1231,3,2024-03-04,1,605.32
45777,12933,2342,3172,1816,1,2022-09-22,3,230.55
45778,5403,5212,4440,568,3,2021-11-18,8,2872.48
45779,24802,2039,1806,1075,4,2022-08-11,4,2801.48
45780,3571,8699,4517,1190,1,2022-08-01,7,3225.6
45781,21829,11520,3799,1242,4,2024-07-12,5,2143.35
45782,6784,5190,2760,939,5,2023-08-22,8,5850.8
45783,17366,886,306,2019,2,2023-02-17,6,1743.06
45784,5323,1579,447,740,5,2023-04-19,5,4861.35
45785,24138,4200,3747,2404,3,2024-05-03,3,1356.15
45786,13382,3266,2290,1883,2,2022-12-26,7,3155.67
45787,7229,6885,3155,918,3,2023-05-26,8,222.4
45788,8688,10288,46,970,4,2022-11-22,6,2442.7200000000003
45789,4244,3991,3801,495,1,2025-01-06,2,791.66
45790,8256,1632,2221,1412,5,2024-09-02,8,7323.68
45791,21606,3420,741,1263,3,2021-11-01,9,5245.47
45792,7158,7133,3848,2475,5,2022-09-23,3,2076.09
45793,11756,8548,4548,1087,4,2023-10-12,4,2650.32
45794,20799,948,953,1266,2,2021-05-28,9,7445.61
45795,9248,1580,2949,1783,3,2024-10-24,7,2652.9300000000003
45796,19191,8609,1820,648,1,2021-03-25,2,1999.82
45797,18752,5244,821,2014,3,2020-07-18,3,2293.5
45798,6965,11958,3458,792,2,2021-08-13,4,1812.48
45799,8649,10631,1479,821,5,2021-10-04,1,558.52
45800,19449,740,993,2268,1,2023-05-20,7,2892.05
45801,21405,7167,1930,287,1,2022-11-05,5,350.90000000000003
45802,18228,8612,200,171,5,2023-08-07,4,2737.8
45803,16780,8458,4780,1621,2,2021-07-03,2,631.1
45804,3030,1312,360,261,4,2024-08-19,8,7678.96
45805,22649,8853,3296,1042,3,2020-08-15,5,4568.5
45806,10872,8925,3730,535,3,2024-02-01,3,1017.18
45807,20444,1399,2539,447,5,2022-12-03,8,5951.6
45808,14475,7626,3736,594,2,2022-01-30,8,1560.72
45809,9849,10765,2620,239,1,2020-05-25,1,945.02
45810,17841,2516,4970,1980,1,2022-10-04,5,4488.1
45811,10730,113,725,199,4,2023-01-07,8,1936.56
45812,11308,7055,1067,2309,1,2021-12-14,2,1691.3
45813,4976,6234,687,2452,3,2021-09-11,2,392.3
45814,4220,2239,2311,895,5,2022-08-15,1,296.2
45815,20561,3166,3240,580,4,2023-06-18,8,190.8
45816,4010,6129,3571,1390,4,2025-03-19,7,2611.7000000000003
45817,25161,12332,3897,2431,2,2022-10-13,5,2622.55
45818,14591,11002,3480,1316,5,2025-02-12,3,2825.82
45819,922,9580,1849,601,4,2024-04-15,1,112.27
45820,18216,7312,2239,336,3,2024-12-14,8,7427.76
45821,3575,9304,4134,1534,1,2023-05-07,1,439.98
45822,20300,7011,1875,97,1,2022-08-15,7,813.4
45823,11070,5927,2607,2227,1,2023-12-29,3,2364.48
45824,1771,2105,2312,794,4,2023-11-10,1,568.3
45825,16128,4459,3255,402,1,2024-06-28,6,3679.92
45826,25154,8607,3198,296,2,2022-07-17,1,808.31
45827,20879,12433,4705,1452,3,2022-11-05,5,2822.25
45828,3822,10271,4201,732,4,2022-03-02,1,595.68
45829,13359,11195,2234,2222,5,2023-03-17,1,459.61
45830,17284,9666,4733,520,2,2022-12-17,6,4665.12
45831,9452,4438,3989,367,2,2024-10-25,7,2117.01
45832,2554,11959,1789,437,4,2020-12-20,1,832.27
45833,15324,11345,3728,2403,1,2024-01-13,8,468.8
45834,16174,6954,2186,1389,3,2025-03-09,4,548.44
45835,7666,10799,1058,1453,3,2023-02-01,7,4569.81
45836,4514,295,284,364,3,2022-01-14,3,2076.33
45837,20977,6951,2674,137,2,2024-12-20,3,1192.53
45838,12555,1037,4884,747,1,2021-12-10,5,4926.4
45839,18202,1491,2872,1390,4,2021-09-29,8,6680.64
45840,4607,9260,4062,805,3,2022-06-14,6,4119.78
45841,15012,5793,3337,2142,2,2021-05-17,8,131.44
45842,25657,5355,2240,1065,1,2021-06-25,4,663.36
45843,16381,1564,866,560,3,2023-12-30,6,1600.08
45844,25039,11758,2926,2466,5,2023-10-11,3,738.63
45845,14412,8933,3913,1534,4,2023-11-09,1,549.2
45846,24748,9650,5078,1940,4,2021-03-12,5,1475.6999999999998
45847,7150,1260,4525,2178,2,2024-09-14,6,3011.94
45848,2295,82,556,1438,5,2023-10-19,7,4497.990000000001
45849,20842,7465,1595,1281,5,2024-12-28,3,1935.96
45850,24118,6933,3052,320,5,2020-07-07,4,3619.36
45851,19479,11264,4874,568,4,2021-05-19,1,97.63
45852,7753,3875,2000,2025,4,2021-03-27,7,5850.110000000001
45853,22814,7651,70,579,4,2022-12-08,5,1762.3
45854,25344,10446,966,1935,1,2023-06-03,9,5335.92
45855,17443,7818,3517,2375,5,2021-06-02,2,868.32
45856,17014,4441,1837,2047,3,2021-01-08,5,4683.4
45857,13016,1838,4604,2553,4,2021-07-10,3,2598.42
45858,21254,9317,1257,2407,2,2021-03-09,3,234.63
45859,2438,10089,3957,832,5,2024-09-02,7,1855.7000000000005
45860,13942,6970,4942,1489,4,2020-05-19,7,2173.01
45861,1149,2302,3814,1546,1,2020-08-16,5,4027.75
45862,17046,309,561,744,4,2022-10-07,6,3099.7200000000003
45863,6802,4896,2699,91,2,2023-04-24,2,1304.78
45864,4478,2619,869,1516,2,2025-02-27,2,416.34
45865,10053,5973,4859,2320,2,2022-03-22,2,1337.88
45866,19966,11296,1633,1176,4,2025-02-15,2,808.6
45867,18346,11936,1038,1369,2,2025-02-09,7,2581.04
45868,22346,5545,688,1461,3,2020-06-05,9,3040.38
45869,24404,7152,185,1551,3,2023-07-02,3,2365.74
45870,25636,6157,1520,2492,2,2020-07-11,9,2753.82
45871,13349,5012,189,599,1,2020-05-04,2,1750.02
45872,23334,4915,4499,2250,5,2023-02-05,8,582.8
45873,22618,3752,4343,716,5,2023-01-07,5,4228.8
45874,10992,10752,4335,1529,4,2024-06-22,1,397.35
45875,23561,983,1440,2367,2,2022-01-15,9,1495.71
45876,17357,4989,1830,94,1,2022-02-08,8,4914.0
45877,12049,9687,2840,195,2,2024-08-23,1,637.0
45878,6269,11778,3762,1380,2,2023-04-03,7,839.23
45879,4856,10529,283,1038,1,2024-01-29,9,2203.29
45880,20951,3954,1584,1834,1,2020-10-29,4,229.48
45881,4904,2767,1710,2567,5,2023-02-17,6,5452.02
45882,2592,7801,3135,430,1,2024-07-17,6,4284.0
45883,18945,3096,51,197,2,2020-06-04,5,316.65
45884,10918,12805,3506,1265,5,2021-03-07,9,8538.75
45885,13153,1835,3772,266,4,2023-05-30,8,554.96
45886,559,11993,2266,963,1,2021-02-09,5,3608.0
45887,16341,4674,5066,1665,1,2025-03-08,5,2121.5
45888,12791,1511,3045,123,4,2020-05-21,8,3873.84
45889,3645,949,2289,661,3,2021-01-23,7,2119.67
45890,22059,10814,3063,870,3,2024-08-03,2,840.38
45891,3769,7393,3825,645,1,2025-01-22,1,764.53
45892,407,1916,699,2436,2,2020-10-10,6,5552.1
45893,18964,8831,795,1093,3,2022-03-22,2,1799.06
45894,17146,6485,5028,2372,2,2024-06-02,9,2456.01
45895,12911,7796,5021,832,3,2021-10-17,2,455.7
45896,7600,1024,984,607,2,2022-03-10,3,166.02
45897,8239,1628,848,2283,1,2021-09-22,5,2357.15
45898,864,719,1941,1256,5,2024-08-13,2,1437.16
45899,25182,4452,2358,73,5,2025-03-11,6,5817.36
45900,18648,6750,2998,416,5,2020-12-01,7,4565.82
45901,24917,6800,4387,2009,4,2024-10-14,1,968.85
45902,23018,4329,2324,1617,1,2024-12-04,8,2666.56
45903,11356,9167,908,787,2,2021-08-03,9,5769.63
45904,10465,8237,4273,822,5,2022-06-24,4,1508.6
45905,11505,2173,4513,2152,4,2023-02-09,4,1037.2
45906,8481,3349,3980,765,5,2022-12-28,6,4230.9
45907,4095,8794,1005,1803,1,2020-08-03,7,2249.8700000000003
45908,16126,3911,3533,2045,4,2021-02-19,5,2219.4
45909,16544,10157,500,229,2,2023-11-03,2,390.34
45910,7337,11770,2593,1701,2,2022-10-22,1,564.18
45911,1159,11181,4531,517,5,2024-12-27,8,1902.4
45912,15782,10409,4067,2202,2,2022-06-16,5,3801.3
45913,8379,6875,3627,660,5,2022-03-27,8,5703.04
45914,4249,10480,3142,2560,4,2020-05-09,8,4186.4
45915,14200,12735,4708,141,3,2022-01-19,8,6010.72
45916,15084,11679,3502,1951,3,2021-06-22,8,6627.52
45917,6649,8655,4161,2179,1,2023-10-22,8,4912.24
45918,6948,4178,1045,169,1,2021-04-02,4,2696.24
45919,23381,12350,3504,2349,3,2025-03-22,1,962.59
45920,18398,9004,3682,192,4,2023-09-10,8,407.12
45921,24693,9049,144,1761,5,2024-04-06,1,230.64
45922,14457,2421,4459,1537,5,2024-02-02,9,559.89
45923,2594,237,187,1139,4,2023-07-12,5,707.95
45924,25382,4147,3,753,2,2020-11-08,7,6503.91
45925,3486,11237,1621,553,5,2021-01-03,5,1695.35
45926,22750,6663,3360,424,5,2023-02-11,1,782.27
45927,13977,825,4452,392,2,2022-08-01,7,262.64000000000004
45928,738,4772,3978,1359,5,2022-05-14,9,1108.08
45929,2230,6006,4124,1044,1,2024-11-25,1,948.95
45930,24755,11058,3563,1363,3,2021-08-28,2,525.72
45931,4762,5649,386,70,4,2025-03-09,5,2012.5
45932,22316,10713,102,1899,3,2025-03-27,2,1342.16
45933,11039,853,1653,1175,1,2024-11-06,2,177.52
45934,4386,2526,3917,605,2,2020-11-18,1,209.47
45935,15739,452,1871,1804,4,2025-03-18,8,3507.92
45936,952,3893,388,660,1,2022-12-12,5,2885.9
45937,3200,9425,5094,1926,3,2022-03-04,9,7614.81
45938,13901,10325,4137,2040,4,2021-11-22,5,4219.8
45939,7356,7224,2730,1265,3,2025-03-29,5,3410.4500000000003
45940,13786,3086,1575,2111,1,2020-11-01,2,482.36
45941,7238,3029,1608,758,1,2022-06-20,5,106.45
45942,25648,10276,911,1556,5,2025-01-05,9,3793.5
45943,15701,12104,281,1012,2,2023-09-21,4,3184.4
45944,3016,4887,2448,1404,3,2023-06-18,9,2379.6
45945,8828,9789,1576,418,1,2021-09-05,9,1318.5
45946,21497,4011,2345,1877,3,2020-12-31,5,2587.8
45947,9901,531,2846,83,4,2023-10-16,3,2918.07
45948,13096,9797,3377,2200,2,2024-04-23,2,1642.96
45949,9650,7863,1578,1418,3,2022-11-10,4,1600.52
45950,6652,9785,495,996,3,2020-11-01,6,3470.46
45951,2040,7204,1162,1525,4,2020-11-03,6,4029.0
45952,20164,6654,4906,1610,4,2022-02-06,7,3742.48
45953,100,7289,4185,65,1,2021-07-30,3,715.3199999999999
45954,23268,5601,1060,2185,1,2025-03-16,2,229.04
45955,16365,3787,3,2539,1,2025-02-19,5,4640.55
45956,7423,11194,4746,2467,3,2024-09-15,8,237.76
45957,1845,8654,1514,1132,4,2023-02-08,8,6906.8
45958,14411,5554,20,2300,3,2021-11-25,5,3037.45
45959,15396,2974,2907,2212,2,2021-02-02,8,4025.04
45960,11795,3556,567,2091,3,2022-06-28,3,1046.28
45961,1344,1725,4892,2220,2,2021-08-02,4,2643.72
45962,23156,1388,2226,1433,3,2023-10-15,5,1447.2
45963,16152,10211,2937,33,4,2023-12-02,8,3482.96
45964,15046,7545,1373,1331,5,2021-06-09,7,6354.46
45965,22669,4195,2135,45,4,2020-07-01,2,943.02
45966,4803,3756,812,1698,1,2021-04-29,1,80.3
45967,17591,3920,934,1618,2,2024-05-12,7,393.68
45968,12440,3164,4381,35,2,2022-07-28,2,1927.9
45969,13538,5240,1002,993,3,2020-06-12,7,4536.77
45970,3681,4390,505,1236,1,2023-04-21,2,1899.84
45971,15663,6552,160,2017,1,2022-10-16,6,2356.62
45972,20897,4941,1551,1024,5,2024-09-13,3,336.99
45973,7411,9945,1558,354,1,2020-10-28,3,1141.17
45974,3968,5958,1755,775,3,2024-04-10,9,6180.39
45975,5284,11123,3937,512,5,2020-09-23,8,4479.76
45976,2914,11883,4632,1263,2,2022-12-22,6,492.84
45977,1487,7231,3278,1554,5,2023-02-20,1,15.16
45978,16173,6803,2154,228,3,2021-01-24,9,8236.710000000001
45979,114,2567,553,905,1,2023-11-13,6,2507.2200000000003
45980,3222,10193,1133,2445,3,2024-09-25,6,5414.700000000001
45981,154,3896,587,740,5,2023-01-12,9,1687.95
45982,11259,3387,4400,1941,1,2020-10-26,5,4006.05
45983,23526,2209,437,1172,3,2022-05-07,4,469.84
45984,6448,2190,3537,91,3,2020-09-21,2,1527.82
45985,3929,707,2701,662,1,2022-07-02,2,1938.3
45986,7126,857,3677,1921,4,2022-12-20,6,2586.12
45987,3091,1418,3984,1337,5,2024-06-23,5,3234.0
45988,23990,3794,1622,1966,3,2023-08-18,2,1319.94
45989,5181,5497,4844,948,2,2020-09-10,6,3873.96
45990,13786,8131,2646,1455,2,2022-02-23,3,1677.5700000000002
45991,13308,4671,3471,203,4,2024-09-23,4,2345.72
45992,2421,9759,2126,1580,3,2021-03-28,1,941.76
45993,5647,1133,3795,760,3,2021-01-24,6,742.08
45994,4214,9614,147,1492,5,2024-10-02,5,2303.35
45995,8274,6845,3822,2276,3,2023-12-22,1,675.28
45996,5548,3004,74,207,5,2021-01-30,1,949.93
45997,3871,279,3394,1629,2,2025-02-13,1,714.17
45998,11550,8956,4718,158,2,2022-07-04,3,1563.9900000000002
45999,8350,8358,2328,2477,1,2021-01-14,3,1818.57
46000,5461,3617,780,1231,3,2023-10-01,9,3345.93
46001,20146,5770,4168,1381,4,2024-06-18,4,2990.96
46002,17485,1838,1125,1345,5,2025-02-01,1,866.14
46003,4877,12465,594,1820,4,2024-10-07,4,2540.56
46004,7907,7672,3206,1616,4,2021-11-11,1,854.99
46005,14107,4471,1106,2374,4,2023-03-18,8,6302.88
46006,13733,11527,2502,2268,4,2022-05-20,1,190.31
46007,23542,3900,643,243,3,2023-03-28,9,7229.25
46008,15749,6898,3874,1662,2,2020-09-15,4,2931.44
46009,7367,1564,3170,1520,4,2020-08-09,5,1333.4
46010,15357,6121,1741,2299,3,2024-11-21,9,4331.25
46011,25433,4590,3974,221,1,2021-11-11,1,386.76
46012,19453,1092,2200,1628,1,2020-07-26,8,7652.24
46013,5867,12726,1721,2045,3,2023-09-09,3,2564.7
46014,25280,6495,4924,2183,4,2023-04-11,4,250.4
46015,12846,10260,46,1775,3,2022-08-14,3,2327.82
46016,3617,4571,4516,1691,1,2021-02-08,3,1093.77
46017,13351,298,4114,503,5,2025-03-10,8,7094.72
46018,16904,4110,135,1619,3,2024-02-05,5,869.0
46019,591,2751,2279,326,4,2021-06-08,2,658.34
46020,18569,3996,4928,100,1,2022-05-19,1,367.12
46021,1285,4187,3330,1146,3,2020-12-02,2,684.48
46022,14459,2992,2812,1700,2,2021-08-20,3,2682.69
46023,1412,11882,4238,1177,4,2024-07-07,6,598.2
46024,12944,7538,4902,643,1,2021-02-13,5,3517.05
46025,24469,3279,3781,1377,4,2022-12-25,2,1593.82
46026,4007,11748,423,1892,4,2023-10-30,5,3660.4
46027,2143,10970,2302,1823,4,2021-11-27,3,952.74
46028,21428,3793,2086,42,5,2024-01-21,8,285.36
46029,20788,10360,541,367,5,2023-07-18,4,1992.48
46030,25445,6554,2479,809,5,2024-10-31,4,3103.64
46031,25652,9756,1409,1313,1,2022-08-22,6,2567.34
46032,342,4004,3514,670,3,2023-07-27,7,3954.09
46033,20980,8298,1988,1109,3,2020-06-21,9,7726.14
46034,22190,5360,3701,1748,4,2021-04-15,4,2222.84
46035,7049,2238,2918,1634,2,2021-02-06,5,2096.4
46036,22247,2731,3890,1980,1,2022-09-28,8,3559.2
46037,14642,2840,4290,396,3,2022-09-11,2,918.78
46038,5425,1431,1888,2506,5,2024-01-10,4,3545.08
46039,17209,6741,1661,1007,2,2021-11-30,8,6846.16
46040,19046,6534,3320,2087,5,2022-03-17,3,374.19
46041,19756,5190,2857,1595,5,2021-11-16,9,6582.150000000001
46042,18738,4399,4682,600,1,2020-07-24,5,4963.95
46043,24607,7752,676,2419,3,2023-03-24,6,5505.299999999999
46044,23219,9931,924,323,5,2023-08-02,5,2509.05
46045,7118,8238,2296,327,1,2023-11-22,3,1455.36
46046,2694,2705,4730,1333,2,2024-01-01,3,588.99
46047,17201,9608,1605,1905,2,2023-03-06,6,5327.82
46048,10423,11815,2523,1421,1,2022-12-23,3,1071.87
46049,4886,11138,2931,1857,1,2020-10-12,2,639.76
46050,6382,5094,2341,1207,5,2023-10-05,8,5909.52
46051,22984,7511,1449,598,2,2022-07-12,6,2312.4
46052,7008,1982,671,1075,5,2023-05-10,6,2573.2200000000003
46053,46,12668,2730,2319,2,2023-03-21,2,1117.9
46054,5280,1824,4400,1910,3,2024-09-03,3,272.97
